title,link,snippet,position,rating,ratingCount
Startup Indonesia | Investment,https://www.startupindonesia.co/,"Starup Indonesia, aim to solve data visibility and inequality of access to network and capital for tech companies in Indonesia. Then, we've become the go-to ...",1,,
9 Startup Indonesia yang Sukses di Skala Internasional,https://glints.com/id/lowongan/startup-indonesia-yang-sukses/,9 Startup Indonesia yang Sukses di Skala Internasional · 1. GO-JEK · 2. Traveloka · 3. Tokopedia · 4. HijUp · 5. OVO · 6. Happy Fresh · 7.,2,,
Starfindo — Asosiasi Startup for Industry Indonesia,https://starfindo.or.id/,"Menjembatani Startup dengan Pemerintah, Industri, Akademia, dan Komunitas untuk adopsi teknologi, sertifikasi, dan akses pasar global bagi Startup & IKM.",3,,
Masa Depan Startup di Indonesia,https://www.youtube.com/watch?v=Fm0CIga1pTI,"Potensi perusahaan rintisan di Indonesia masih menunjukkan potensinya. Dua startup asal Indonesia yaitu Paperless Hospital dan Kuarsar, ...",4,,
Top 34 Indonesia Startups to Watch in 2026,https://www.failory.com/startups/indonesia,"Indonesia's startup scene is defined by a heavy focus on financial technology. Companies like DANA and Xendit have attracted major investment, ...",5,,
"33 Daftar Perusahaan Startup di Indonesia, Apa Saja?",https://majoo.id/solusi/detail/perusahaan-startup-di-indonesia,"SaaS (Software as a Service) · 1. Moka · 2. Jurnal · 3. majoo · 4. Sirclo · 5. Jojonomic. Startup satu ini didirikan pada tahun 2015, ...",6,,
StartupStudio.id – Fostering high quality early-stage startups,https://startupstudio.id/,Startup Studio Indonesia adalah sebuah program yang diselenggarakan oleh Kementerian Komunikasi dan Informatika Republik Indonesia untuk memfasilitasi startup ...,7,,
Jumlah Startup di Indonesia Ratusan atau Ribuan?,https://www.komdigi.go.id/berita/pengumuman/detail/jumlah-startup-di-indonesia-ratusan-atau-ribuan,"Sebanyak 60,89 persen atau 604 startup berdiri pada 2013 hingga 2018. Mayoritas startup itu berbadan usaha dalam bentuk perseroan terbatas (PT) dengan total ...",8,,
Apa Itu Startup? Pengertian dan Contohnya di Indonesia,https://bankraya.co.id/articles/insights/detail/apa-itu-startup-pengertian-dan-contohnya-di-indonesia,Startup adalah perusahaan rintisan yang dikembangkan untuk menciptakan produk atau layanan inovatif dalam kondisi ketidakpastian pasar.,9,,
5 Startup Lokal Peraih Unicorn,https://kemenparekraf.go.id/ragam-ekonomi-kreatif/5-Startup-Lokal-Peraih-Unicorn,"Gojek. Bernaung di bawah PT Aplikasi Karya Anak Bangsa, Gojek menjadi startup Indonesia pertama yang berhasil menyandang gelar Unicorn. · Tokopedia · Traveloka.",10,,
Masa Depan Startup di Indonesia,https://www.youtube.com/watch?v=Fm0CIga1pTI,"Potensi perusahaan rintisan di Indonesia masih menunjukkan potensinya. Dua startup asal Indonesia yaitu Paperless Hospital dan Kuarsar, ...",1,,
Indigo - Startup Incubator and Accelerator,https://indigo.id/,"Indigo merupakan program inisiatif Telkom Indonesia dalam mendorong pertumbuhan industri kreatif digital melalui pengembangan kreativitas, inkubasi, akselerasi ...",2,,
"6 Jenis Startup yang Berkembang Pesat di Indonesia, Apa ...",https://midtrans.com/id/blog/startup-yang-berkembang-pesat-di-indonesia,"Contoh startup agrikultural populer adalah TaniHub. Bentuknya berupa aplikasi sebagai platform pembiayaan, penanaman, dan pemasaran bagi petani.",3,,
Fakta Unik Tentang Dunia Startup di Indonesia,https://stekom.ac.id/artikel/fakta-unik-tentang-dunia-startup-di-indonesia,"Data terbaru pada pertengahan tahun 2025 menunjukkan Indonesia memiliki lebih dari 3.100 startup, menjadikannya yang terbesar di Asia Tenggara ...",4,,
Indonesia Punya 8 Perusahaan Startup Unicorn! Ini ...,https://www.jurnal.id/id/blog/perusahaan-unicorn-indonesia-sbc/,8 Perusahaan Startup Unicorn Indonesia · 1. GoTo · 2. Bukalapak · 3. J&T Express · 4. Traveloka · 5. OVO · 6. Xendit · 7. Ajaib · 8. Kopi ...,5,,
Yuk Kenalan dengan 5 Startup Besar di Indonesia,https://accurate.id/bisnis-ukm/kenalan-dengan-5-startup-besar-di-indonesia/,Beberapa Startup Indonesia yang Sudah Besar · Gojek merupakan startup Indonesia pertama yang meraih gelar unicorn. · Tokopedia · Bukalapak ...,6,,
"Daftar Startup Indonesia: Beragam Nama, Beragam Layanan",https://glints.com/id/lowongan/daftar-startup-indonesia/,"E-Commerce · 1. Bukalapak · 2. Bhinneka. Tahukah kamu, apa startup e-commerce pertama di Indonesia? Jawabannya adalah Bhinneka. Startup ini ...",7,,
9 Jenis Startup yang Berkembang di Indonesia,https://www.alphajwc.com/id/jenis-startup/,9 Jenis Startup yang Berkembang di Indonesia · 1. Startup transportasi · 2. Startup perjalanan dan akomodasi · 3. Startup Pendidikan · 4.,8,,
Prospek Startup Indonesia untuk Tahun 2024,https://translate.google.com/translate?u=https://www.cekindo.com/blog/indonesian-startup&hl=id&sl=en&tl=id&client=srp,"6 Jenis Startup Menjanjikan di Indonesia · Teknologi Finansial · Perdagangan Elektronik · Teknologi Pendidikan · Teknologi Kesehatan · Teknologi Pertanian.Indonesia's startup ecosystem has witnessed significant growth, closely tied to increasing venture capital funding, which nearly doubled over five years. With ...",9,,
StartupStudio.id – Fostering high quality early-stage startups,https://startupstudio.id/,Startup Studio Indonesia adalah sebuah program yang diselenggarakan oleh Kementerian Komunikasi dan Informatika Republik Indonesia untuk memfasilitasi startup ...,10,,
50 Startup Teratas di Indonesia,https://translate.google.com/translate?u=https://aviaanaccounting.com/top-50-startups-in-indonesia/&hl=id&sl=en&tl=id&client=srp,"Startup Teratas di Berbagai Industri : · Tokopedia – Pasar online terkemuka. · Bukalapak – Platform e-commerce yang berfokus pada UKM. · Blibli – Platform ...Top Startups Across Industries: · Gojek – Super app offering ride-hailing, payments, and more. · OVO – Digital payments and financial services platform ...",1,,
Indigo - Startup Incubator and Accelerator,https://indigo.id/,"Indigo merupakan program inisiatif Telkom Indonesia dalam mendorong pertumbuhan industri kreatif digital melalui pengembangan kreativitas, inkubasi, akselerasi ...",2,,
5 Startup Lokal Peraih Unicorn,https://kemenparekraf.go.id/ragam-ekonomi-kreatif/5-Startup-Lokal-Peraih-Unicorn,"Gojek. Bernaung di bawah PT Aplikasi Karya Anak Bangsa, Gojek menjadi startup Indonesia pertama yang berhasil menyandang gelar Unicorn. · Tokopedia · Traveloka.",3,,
Perusahaan rintisan,https://id.wikipedia.org/wiki/Perusahaan_rintisan,Perusahaan rintisan (Inggris: startup company atau start-up company) adalah istilah yang merujuk pada semua perusahaan yang belum lama beroperasi.,4,,
Indonesia Punya 8 Perusahaan Startup Unicorn! Ini ...,https://www.jurnal.id/id/blog/perusahaan-unicorn-indonesia-sbc/,8 Perusahaan Startup Unicorn Indonesia · 1. GoTo · 2. Bukalapak · 3. J&T Express · 4. Traveloka · 5. OVO · 6. Xendit · 7. Ajaib · 8. Kopi ...,5,,
Startup Indonesia Terbaik yang Patut Diperhatikan di ...,https://translate.google.com/translate?u=https://startupstash.com/indonesian-startups/&hl=id&sl=en&tl=id&client=srp,Startup Indonesia Teratas yang Patut Diperhatikan di Tahun 2024 · 1. GajiGesa · 2. Kitalulus · 3. Persahabatan · 4. Amoda · 5. Bababos · 6.Indonesia has one of the most exciting startup ecosystems in all of East Asia. Check out this Indonesian Startups list to stay abreast.,6,,
10 StartUp Unicorn Indonesia yang Patut Anda Ketahui di ...,https://www.bayarind.id/blog/10-startup-unicorn-indonesia-yang-patut-anda-ketahui-di-2024/,"Secara keseluruhan, sepuluh startup unicorn Indonesia yang telah dibahas—Gojek, Tokopedia, Kopi Kenangan, Traveloka, Ajaib, eFishery, Bukalapak, ...",7,,
"10 Contoh Startup di Indonesia, B2B dan B2C Semua Ada!",https://www.paper.id/blog/tips-bisnis/contoh-startup/,"10 Contoh Startup di Indonesia, B2B dan B2C Semua Ada! · 1. Paper.id · 2. Gojek · 3. Tokopedia · 4. Ruangguru · 5. KoinWorks · 6. Warung Pintar ...",8,,
Berita dan Informasi Startup indonesia Terkini dan Terbaru ...,https://www.detik.com/tag/startup-indonesia,"Menkomdigi Luncurkan Garuda Spark, Bantu Startup Jangkau Pasar Global · Profil Gibran Huzaifah, Eks CEO eFishery yang Ditahan Bareskrim Polri · Telkomsel Gelar ...",9,,
10 Startup Teratas Indonesia yang Patut Diwaspadai oleh ...,https://translate.google.com/translate?u=https://www.nucamp.co/blog/coding-bootcamp-indonesia-idn-indonesias-top-10-startups-that-tech-professionals-should-watch-out-for-in-2024&hl=id&sl=en&tl=id&client=srp,"Daftar isi · 1. Gojek: Merevolusi Layanan Sesuai Permintaan · 2. Tokopedia: Mendominasi Lanskap E-Commerce · 3. Traveloka: Transformasi ...Indonesia's startup scene is booming, with its digital economy expected to triple in value by 2024. Watch out for Gojek, Tokopedia, ...",10,,
Top 34 Indonesia Startups to Watch in 2026,https://www.failory.com/startups/indonesia,Indonesia's startup scene is defined by a heavy focus on financial technology. Companies like DANA and Xendit have attracted major ...,1,,
Mekari - Solusi SaaS untuk Tingkatkan Produktivitas ...,https://mekari.com/,Bersama membangun ekonomi digital Indonesia. Mekari adalah platform ... Solusi untuk Startup · Solusi untuk UMKM · Solusi untuk Large Enterprise · Solusi ...,2,,
10 Contoh Bisnis Startup Sukses di Indonesia,https://primakara.ac.id/blog/technopreneurship/contoh-bisnis-startup,"10 Contoh Bisnis Startup di Indonesia · 1. Tokopedia · 2. Bukalapak · 3. Traveloka · 4. Blibli · 5. Yummy Corp, Contoh Bisnis Startup Makanan ...",3,,
Startup Indonesia Masuk Top 10 Terbaik Dunia,https://investor.id/business/402729/startup-indonesia-masuk-top-10-terbaik-dunia,"JAKARTA, Investor.id – Ajari.AI, startup teknologi asal Indonesia yang berfokus pada pengembangan kecerdasan buatan (AI) di bidang edukasi, ...",4,,
Menyelisik Peluang Bisnis Startup di Indonesia,https://uns.ac.id/id/uns-update/menyelisik-peluang-bisnis-startup-di-indonesia.html,"Selain itu, presentasi bisnis startup di Indonesia masih di angka 1,6%. Angka tersebut sangat kecil jika dibandingkan dengan populasi penduduk ...",5,,
"10 Perusahaan Startup Indonesia, Cek Apa Saja",https://blog.unmaha.ac.id/10-perusahaan-startup-indonesia-cek-apa-saja/,10 Perusahaan Startup Indonesia · 1. Gojek · 2. Tokopedia · 3. Bukalapak · 4. Traveloka · 5. OVO · 6. Halodoc · 7. Ruangguru · 8. SiCepat. SiCepat adalah ...,6,,
9 Startup Indonesia yang Sukses di Skala Internasional,https://glints.com/id/lowongan/startup-indonesia-yang-sukses/,9 Startup Indonesia yang Sukses di Skala Internasional · 1. GO-JEK · 2. Traveloka · 3. Tokopedia · 4. HijUp · 5. OVO · 6. Happy Fresh · 7.,7,,
5 Startup Teratas di Indonesia yang Membuka Jalan di Tahun ...,https://translate.google.com/translate?u=https://techcollectivesea.com/2024/04/15/startups-indonesia-2024/&hl=id&sl=en&tl=id&client=srp,"5 Startup Teratas di Indonesia yang Membuka Jalan di Tahun 2024 · iSeller · Lemonilo · Belitong Info · Paxel · Astro · Masa depan cerah bagi ...We take a closer look at Indonesia's thriving startup ecosystem. The country's ecosystem, which sustains new businesses, ranks behind only ...",8,,
Amartha.com | Indonesian Technology Company,https://amartha.com/,Amartha merupakan perusahaan teknologi yang memiliki visi untuk mewujudkan sejahtera merata di Indonesia melalui ekosistem keuangan digital.,9,,
Fore Coffee: Home,https://fore.coffee/id/,Something new from us! Enjoy a new experience at FORE DONUT. Visit. Grind The Essentials. Dibuat dari biji kopi Indonesia ... startup kopi yang bercita-cita ...,10,,
Fore Coffee: Home,https://fore.coffee/id/,Something new from us! Enjoy a new experience at FORE DONUT. Visit. Grind The Essentials. Dibuat dari biji kopi Indonesia ... startup kopi yang bercita-cita ...,1,,
Kondisi dan Harapan Bisnis Startup di Indonesia,https://www.komdigi.go.id/berita/pengumuman/detail/kondisi-dan-harapan-bisnis-startup-di-indonesia,"Startup-startup di Indonesia kini kian menjamur. Ada kalanya startup meniru model bisnis yang sudah terbukti sukses di pasar lain, ada pula yang membangun ide ...",2,,
10 StartUp Unicorn Indonesia yang Patut Anda Ketahui di ...,https://www.bayarind.id/blog/10-startup-unicorn-indonesia-yang-patut-anda-ketahui-di-2024/,"Indonesia, sebagai salah satu ekonomi terbesar di Asia Tenggara, telah menjadi pusat inovasi dan pertumbuhan bagi berbagai startup teknologi ...",3,,
Hangry - Multi-brand delivery-only restaurants serving ...,https://www.ishangry.com/,"Ayam gorengmya juicy, kaya akan bumbu, dan dipadukan dengan berbagai sambal khas Indonesia. ... Modular Kuliner Indonesia 2025.",4,,
"10 Contoh Startup di Indonesia, B2B dan B2C Semua Ada!",https://www.paper.id/blog/tips-bisnis/contoh-startup/,"10 Contoh Startup di Indonesia, B2B dan B2C Semua Ada! · 1. Paper.id · 2. Gojek · 3. Tokopedia · 4. Ruangguru · 5. KoinWorks · 6. Warung Pintar ...",5,,
Berita dan Informasi Startup indonesia Terkini dan Terbaru ...,https://www.detik.com/tag/startup-indonesia,Kumpulan berita harian Startup indonesia terbaru dan terlengkap hanya di detik.com.,6,,
MySkill | Platform Pengembangan Skill & Karir #1,https://myskill.id/,"& Award LinkedIn Top Startup ... Dapatkan review dan dokumen persiapan karir dari HRD. ✓ Dapatkan 20+ Template CV (Indonesia & English), surat lamaran dan masih ...",7,,
Kopi Kenangan,https://kopikenangan.com/,Kopi Kenangan is one of the fastest growing grab-and-go coffee chain in Indonesia.,8,,
BRIN - Badan Riset dan Inovasi Nasional,https://www.brin.go.id/press-release/126104/riim-award-2025-brin-dorong-solusi-dan-dampak-nyata-riset-bagi-masyarakat,"... (startup) terbaik di Indonesia. Penghargaan tahun ini menyoroti individu dan entitas yang telah menunjukkan keunggulan, dampak nyata, dan ...",9,,
6 Jenis Perusahaan Startup Indonesia dan Tips Memulainya,https://fazz.com/id/newsroom/business/perusahaan-startup-indonesia/,Syarat Membangun Startup · 1. Punya modal yang cukup · 2. Berlokasi di tempat yang jelas · 3. Lengkapi dokumen izin usaha · 4. Punya personil ...,10,,
Rejection & Struggle: Bagaimana Startup Indonesia Bisa ...,https://www.youtube.com/watch?v=pCZNsvqbR_I,Rejection & Struggle: Bagaimana Startup Indonesia Bisa Tembus Pasar Amerika PART 1 ... Kisah Orang Indonesia Bangun Startup di Silicon Valley! Ft.,1,,
Berita Startup Indonesia Hari Ini - Info Terbaru,https://katadata.co.id/tags/startup,"Katadata menyediakan berita, riset, analisis seputar Startup terbaru dan terkini.",2,,
Moka POS: Sistem Aplikasi Kasir Online Berbasis Cloud ...,https://www.mokapos.com/,Software dan Sistem Aplikasi Kasir Terbaik di Indonesia. Satu Aplikasi POS ... Dipercaya lebih dari 45.000 pebisnis di seluruh Indonesia. Moka ...,3,,
Startup di Indonesia - statistik & fakta,https://translate.google.com/translate?u=https://www.statista.com/topics/10216/startups-in-indonesia/&hl=id&sl=en&tl=id&client=srp&srsltid=AfmBOoqt105IUhw9D7EEwFKYlWKDa7j2iGpDQwFtJuUNW8bgPPmD-ffW,"Pada tahun 2023, ekosistem startup Indonesia menduduki peringkat kedua di kawasan Asia Tenggara. Dengan jumlah unicorn terbanyak di bawah ...In 2023, the country's startup ecosystem ranked second in the Southeast Asian region. Ranking behind only Singapore in the number of unicorns.",4,,
Shipper: Solusi Logistik Digital untuk Bisnis,https://shipper.id/,Gudang tersebar di seluruh Indonesia. 4000+. Bisnis telah mempercayai Shipper. 500K+. Pelanggan dilayani setiap bulannya. Case Study. Pelajari bagaimana Shipper ...,5,,
Sejarah dan Tips Mengembangkan Bisnis Startup Indonesia,https://www.alphajwc.com/en/startup-indonesia/,Tips Sukses Bisnis Startup · 1. Memahami Apa itu Startup · 2. Memantapkan Niat · 3. Membuat Business Plan · 4. Memastikan Produk yang Ditawarkan ...,6,,
Telkomsel bersama ITB Resmikan AI Innovation Hub ...,https://www.telkomsel.com/about-us/news/telkomsel-bersama-itb-resmikan-ai-innovation-hub-pertama-di-indonesia-dorong,"... Indonesia, dan visi Indonesia Emas 2045. Dimana sebelumnya Telkomsel ... startup berkolaborasi dengan Garuda Spark Komdigi. AI Hub ...",7,,
Startup Mahasiswa Binus Malang Diuji Ketangguhannya di ...,https://timesindonesia.co.id/indonesia-positif/569236/startup-mahasiswa-binus-malang-diuji-ketangguhannya-di-binuspreneur-awards-2025,"Tujuh startup raih The Golden Seven, satu The Platinum Award hasil pembinaan dan inkubasi. TIMES Indonesia,13 Desember 2025, 20:18 WIB.",8,,
"10 Startup Indonesia Terbaik, Apa Saja?",https://artikel.bibit.id/bisnis1/10-startup-indonesia-terbaik-apa-saja,Daftar Startup Terbaik di Indonesia · 1. Bibit · 2. Stockbit · 3. Grab · 4. BukaLapak · 5. Traveloka · 6. RuangGuru · 7. Mamikos · 8. Akulaku.,9,4.8,280000
Inilah 10 Startup Unicorn Indonesia dan Kisah Perjalanan ...,https://www.inilah.com/perusahaan-unicorn-di-indonesia,Daftar Perusahaan Unicorn di Indonesia · 1. Gojek · 2. Tokopedia · 3. Bukalapak · 4. J&T Express · 5. Traveloka · 6. OVO · 7. Ajaib · 8. Kopi ...,10,,
Video: Menatap Bisnis Startup Indonesia di 2023,https://www.cnbcindonesia.com/tech/20230120192655-39-407237/video-menatap-bisnis-startup-indonesia-di-2023,"Jakarta, CNBC Indonesia - Beberapa tahun lalu perusahaan rintisan alias Start Up di anggap sebagai The Next Big Thing atau bisnis masa depan ...",1,,
9 Jenis Perusahaan Startup yang Berasal dari Indonesia -,https://jubelio.com/jenis-startup-di-indonesia/,Jenis-Jenis Startup di Indonesia · 1. Startup Bidang Games · 2. Startup Bidang Properti · 3. Startup Pendidikan · 4. Startup Bidang Kesehatan ( ...,2,,
telkom dorong inovasi ai end-to-end dan talenta digital di ...,https://bcasekuritas.co.id/latest-news/news/telkom-dorong-inovasi-ai-end-to-end-dan-talenta-digital-di-malang,"... Indonesia. Malang menjadi salah satu hub pengembangan strategis AI CoE dengan fokus membangun kolaborasi antara akademisi, praktisi, startup ...",3,,
8 Perusahaan Startup Indonesia - Administrasi Publik,https://adminpublik.uma.ac.id/2020/12/16/8-perusahaan-startup-indonesia/,"Gojek adalah startup Indonesia yang menyediakan jasa transportasi. Namun startup ini kini juga menawarkan layanan lain seperti food delivery, ...",4,,
Bekerja Secara Remote Akan Menjadi Tren Di Startup ...,https://mikti.id/post/2/6/bekerja-secara-remote-akan-menjadi-tren-di-startup-indonesia/,MIKTI (Masyarakat Industri Kreatif Teknologi Informasi dan Komunikasi Indonesia) adalah tempat berkumpulnya mereka yang mempunyai perhatian pada ...,5,,
StartupIndonesia: Data startup & investor Indonesia Terpadu,https://startupindonesia.id/,"Data startup & investor Indonesia dalam satu tempat. Akses database komprehensif, insights ekosistem digital, dan peluang kolaborasi.",6,,
Inilah Deretan Startup yang Berkembang Pesat di Indonesia,https://www.finetiks.com/blog/inilah-deretan-startup-yang-berkembang-pesat-di-indonesia,"Deretan Startup yang Berkembang Pesat di Indonesia · Gojek (Decacorn):. Sektor: Super App (Transportasi, Logistik, Pembayaran, Makanan, dll.) ...",7,,
69 Best Startups in Indonesia to Watch in 2025,https://www.seedtable.com/best-startups-in-indonesia,69 Best Startups in Indonesia to Watch in 2025 · Discover Fast-growing Global startups · Ampverse · Eden Farm · Akulaku · Xendit · Super · Aspire (company) · Ralali.,8,,
Kasus eFishery Tinggalkan Lebam di Ekosistem Startup ...,https://finansial.bisnis.com/read/20251219/563/1938203/kasus-efishery-tinggalkan-lebam-di-ekosistem-startup-indonesia,"Skandal eFishery mengguncang ekosistem startup Indonesia, menurunkan kepercayaan investor dan memperketat pendanaan. Startup kini fokus pada ...",9,,
"Perusahaan Startup di Indonesia, Berikut Daftarnya!",https://www.kreditpintar.com/education/perusahaan-startup-di-indonesia,"Perusahaan startup di Indonesia sedang berkembang pesat. Tidak hanya karena begitu banyaknya pendanaan, kebutuhan pasar akan digitalisasi.",10,,
"Perusahaan Startup di Indonesia, Berikut Daftarnya!",https://www.kreditpintar.com/education/perusahaan-startup-di-indonesia,"Perusahaan startup di Indonesia sedang berkembang pesat. Tidak hanya karena begitu banyaknya pendanaan, kebutuhan pasar akan digitalisasi.",1,,
Telkom Dorong Inovasi AI End-to-End dan Penguatan ...,https://www.telkom.co.id/sites/berita/id_ID/news/telkom-dorong-inovasi-ai-end-to-end-dan-penguatan-talenta-digital-unggul-di-malang-3537,"... Indonesia. Malang menjadi salah satu hub pengembangan strategis AI CoE dengan fokus membangun kolaborasi antara akademisi, praktisi, startup ...",2,,
"Berikut Daftar Perusahaan Startup di Indonesia, Simak Di Sini!",https://megapenerjemah.com/daftar-perusahaan-startup-di-indonesia/,Daftar Perusahaan Startup Indonesia · 1. Tokopedia · 2. Bukalapak · 3. Blibli · 4. Gojek · 5. Traveloka · 6. Mamikos · 7. Ruangguru · 8. HaloDoc. Halodoc ...,3,,
Apa saja startup terpopuler di Indonesia?,https://translate.google.com/translate?u=https://www.quora.com/What-are-the-hottest-startups-in-Indonesia&hl=id&sl=en&tl=id&client=srp,"1. Ojek ala Uber: Gojek, Grabbike · 2. Toko online: Berniaga, Bukalapak, Tokopedia, dll · 3. Layanan perjalanan & tiket: Traveloka, Pegipegi.Gojek has grown into a more than 10.000 ojek fleet across major cities in Indonesia. So far, Gojek is the most notable startup in the startup ...",4,,
Daftar Startup di Indonesia Yang Sukses di Kancah ...,https://www.kasirini.id/en/blog/daftar-startup-di-indonesia-yang-sukses-di-kancah-internasional-,"Startup Indonesia lainnya yang sukses bergerak di bidang kesehatan adalah Halodoc. Didirikan pada tahun 2016 oleh Jonathan Sudarta, Halodoc ...",5,,
"10 Startup yang Berkembang Pesat di Indonesia, Apa Saja?",https://www.cloudeka.id/id/berita/start-up/startup-yang-berkembang-pesat-di-indonesia/,Startup yang Berkembang Pesat di Indonesia · 1. LingoTalk · 2. Ruangguru · 3. Otoklix · 4. Pluang · 5. Neurabot · 6. MyRobin · 7. Xurya · 8.,6,,
Mencermati Landskap Ekonomi Digital Indonesia 2025 ...,https://www.kompas.id/artikel/mencermati-landskap-ekonomi-digital-indonesia-2025-dan-prospeknya-pada-2026,... startup lokal. Seperti apa perkembangan ekonomi digital Indonesia tahun ini dan bagaimana prospeknya di tahun 2026? Apa saja tantangan besar ...,7,,
Startup unicorn di Indonesia (Juli 2025),https://translate.google.com/translate?u=https://tracxn.com/d/unicorns/unicorns-in-indonesia/__Gabk9o4-P2xW7AZRrT8haLoLFNAhqh6k8Q3k_DQVXtY&hl=id&sl=en&tl=id&client=srp,"Startup unicorn di Indonesia (Juli 2025) · 1 Gojek · 2 . Traveloka · 3 Tokopedia · 4 . Bukalapak · 5 . OVO · 6 J&T Express · 7 Blibli.com · 8 .Unicorn startups in Indonesia (Nov, 2025) · 14. eFishery · 13. Kredivo Holdings · 12. DANA · 11. Akulaku · 10. Kopi Kenangan · 9. Ajaib · 8. Xendit · 7.",8,,
Startup.id - Indonesia's startup resource portal,https://www.startup.id/,"#StartupID is a platform for startup founders, investors, and regulators who believe that Indonesia's startup ecosystem should be rooted in sustainability, ...",9,,
"10 startup teratas Indonesia, Bukalapak ranking pertama",https://www.antaranews.com/berita/924196/10-startup-teratas-indonesia-bukalapak-ranking-pertama,"10 startup teratas Indonesia, Bukalapak ranking pertama · bukalapak · unicorn · decacorn · achmad zaky · fajrin rasyid · dana ...",10,,
10 Startup Indonesia Menggebrak Dunia: Ada Gojek hingga ...,https://wow.tribunnews.com/news/371978/10-startup-indonesia-menggebrak-dunia-ada-gojek-hingga-ruangguru-inovasi-lokal-tembus-pasar-global,"Didirikan pada tahun 2012 oleh Ferry Unardi dan tim, Traveloka tumbuh dari situs sederhana pemesanan tiket pesawat menjadi super platform ...",1,,
"Indonesia-Jepang Perluas Kerja Sama Startup, Industri ...",https://www.metrotvnews.com/read/NxGCGQLw-indonesia-jepang-perluas-kerja-sama-startup-industri-hijau-dan-tenaga-kerja,"Pertemuan ini membahas mengenai perluasan kerja sama khususnya di bidang ekonomi digital dan startup, industri hijau, dan pengembangan kapasitas ...",2,,
15 Daftar Start Up di Indonesia yang Perlu Kamu Ketahui,https://www.gramedia.com/best-seller/start-up-di-indonesia/,Bisnis Startup · Blockchain · Cash flow · Capital Gain · CrowdFunding · Cryptocurrency · Contigency Plan · Delisting · Dropshipper · Ekuitas ...,3,,
"Hadapi Gejolak 2025, Investor Incar Startup Lokal di 4 ...",https://www.youtube.com/watch?v=B507581N2oY,"... startup di Indonesia masih memiliki daya ... Investor Buka Suara: Nasib Startup Indonesia | Richie Wirjan, EVP Kejora Capital | THE INSIDER.",4,,
